Unnamed: 0,avg_transfer_gscore,RMSE_avg,MSE_avg,Pearsonr_avg,Pearsonr_pvalue_avg,Spearmanr_avg,Spearmanr_pvalue_avg,R_square_avg
gene_effect_SCAP,avg_transfer_gscore,0.278223,0.101574,0.794025,1.91E-04,0.776813,1.10E-03,0.612574
gene_effect_WNT2,avg_transfer_gscore,0.070545,0.006109,0.724122,8.96E-02,0.671939,1.11E-01,0.473193
gene_effect_KDM4B,avg_transfer_gscore,0.101954,0.013058,0.692325,3.45E-02,0.689376,2.16E-02,0.419914
gene_effect_TMSB4X,avg_transfer_gscore,0.114837,0.015106,0.712332,1.73E-03,0.706304,1.22E-03,0.473639
gene_effect_TBC1D22B,avg_transfer_gscore,0.106121,0.012463,0.638183,6.59E-02,0.603937,3.71E-02,0.364254
gene_effect_CCDC115,avg_transfer_gscore,0.141513,0.024375,0.787811,1.13E-04,0.760107,9.79E-04,0.596943
gene_effect_HMX1,avg_transfer_gscore,0.095864,0.011168,0.642845,4.40E-02,0.634742,8.18E-02,0.321048
gene_effect_GEMIN7,avg_transfer_gscore,0.102917,0.014295,0.729663,7.20E-02,0.720432,4.78E-02,0.548154
gene_effect_ROR2,avg_transfer_gscore,0.082905,0.008462,0.684736,7.96E-02,0.645891,7.40E-02,0.515925
gene_effect_MTMR12,avg_transfer_gscore,0.086939,0.008619,0.715593,2.14E-02,0.701165,2.86E-02,0.492632
gene_effect_IQCG,avg_transfer_gscore,0.066088,0.006099,0.708514,1.71E-01,0.697817,1.71E-01,0.52425
gene_effect_TRPM2,avg_transfer_gscore,0.080707,0.008354,0.681055,1.02E-01,0.660914,9.87E-02,0.384795
gene_effect_GFPT1,avg_transfer_gscore,0.168178,0.032803,0.837172,6.33E-15,0.827985,1.38E-13,0.630638
gene_effect_FUT9,avg_transfer_gscore,0.077857,0.00736,0.664925,1.90E-01,0.648045,1.58E-01,0.402593
gene_effect_LRRC2,avg_transfer_gscore,0.072696,0.00633,0.694946,1.96E-02,0.675794,1.58E-02,0.439662
gene_effect_CFHR3,avg_transfer_gscore,0.079673,0.008146,0.661726,1.11E-02,0.675198,1.90E-01,0.382056
gene_effect_OLIG2,avg_transfer_gscore,0.086986,0.010033,0.650709,1.20E-01,0.64763,1.70E-01,0.330654
gene_effect_FOXP3,avg_transfer_gscore,0.06371,0.00525,0.699018,1.71E-01,0.677655,1.63E-01,0.474491
gene_effect_HELZ2,avg_transfer_gscore,0.113532,0.014938,0.676216,1.49E-01,0.639053,1.10E-01,0.346849
gene_effect_ZC3H12B,avg_transfer_gscore,0.083798,0.009208,0.67418,7.53E-02,0.686117,1.94E-01,0.472553
gene_effect_ZW10,avg_transfer_gscore,0.121616,0.018388,0.800114,8.39E-07,0.792894,5.98E-07,0.569349
gene_effect_WDR54,avg_transfer_gscore,0.100603,0.0117,0.666294,1.65E-01,0.648476,1.61E-01,0.35646
gene_effect_SPPL2A,avg_transfer_gscore,0.098495,0.010864,0.635912,1.77E-02,0.617286,1.04E-02,0.195796
gene_effect_HOXA9,avg_transfer_gscore,0.101928,0.013425,0.684566,3.22E-02,0.670201,7.70E-02,0.429619
gene_effect_MEAF6,avg_transfer_gscore,0.130743,0.021736,0.783893,1.28E-07,0.742471,3.51E-06,0.600093
gene_effect_SNIP1,avg_transfer_gscore,0.106333,0.014361,0.750367,1.11E-04,0.722047,3.38E-04,0.56858
gene_effect_VRK2,avg_transfer_gscore,0.078863,0.007959,0.695232,7.71E-02,0.664096,8.67E-02,0.45525
gene_effect_BAG2,avg_transfer_gscore,0.10045,0.012854,0.667426,1.48E-01,0.665544,1.29E-01,0.385767
gene_effect_MAPKAP1,avg_transfer_gscore,0.127576,0.019613,0.694587,3.97E-02,0.69771,6.03E-02,0.465835
gene_effect_SMARCA4,avg_transfer_gscore,0.195758,0.044843,0.796124,1.52E-06,0.804202,5.71E-08,0.58622
gene_effect_FLT3LG,avg_transfer_gscore,0.086454,0.009229,0.718555,3.19E-02,0.706797,3.29E-02,0.517726
gene_effect_HSPH1,avg_transfer_gscore,0.094145,0.011474,0.636376,1.99E-01,0.63162,1.17E-01,0.317815
gene_effect_KRTAP10-7,avg_transfer_gscore,0.072791,0.006195,0.679822,1.44E-01,0.676495,2.00E-01,0.372111
gene_effect_APBA3,avg_transfer_gscore,0.100137,0.011165,0.674011,1.74E-01,0.638559,1.35E-01,0.343386
gene_effect_RALGAPA1,avg_transfer_gscore,0.112238,0.015116,0.684657,1.78E-01,0.705385,1.02E-01,0.379728
gene_effect_POP4,avg_transfer_gscore,0.107537,0.015708,0.767807,7.64E-04,0.756827,1.13E-03,0.625927
gene_effect_CSTL1,avg_transfer_gscore,0.083522,0.008554,0.68925,1.25E-01,0.681607,7.95E-02,0.481917
gene_effect_GPR142,avg_transfer_gscore,0.075525,0.006922,0.696887,9.13E-02,0.682779,9.43E-02,0.489017
gene_effect_CCDC125,avg_transfer_gscore,0.112004,0.013241,0.623323,4.79E-03,0.646911,2.77E-03,0.346901
gene_effect_SURF1,avg_transfer_gscore,0.096363,0.011544,0.673687,3.19E-02,0.657226,4.42E-02,0.458472
gene_effect_HNRNPA2B1,avg_transfer_gscore,0.174479,0.037109,0.741444,6.72E-04,0.737637,5.68E-04,0.514208
gene_effect_TK2,avg_transfer_gscore,0.083658,0.008635,0.67554,3.24E-02,0.664926,1.57E-02,0.389719
gene_effect_ASB17,avg_transfer_gscore,0.065729,0.005984,0.743257,3.11E-02,0.733179,2.66E-02,0.598595
gene_effect_C12orf66,avg_transfer_gscore,0.102494,0.012215,0.702924,7.38E-02,0.670662,9.27E-02,0.485307
gene_effect_NUDT9,avg_transfer_gscore,0.058598,0.003938,0.681171,1.93E-01,0.673236,1.99E-01,0.416947
gene_effect_NSUN3,avg_transfer_gscore,0.090343,0.009117,0.693298,5.22E-02,0.670157,2.78E-02,0.424034
gene_effect_GCLC,avg_transfer_gscore,0.117186,0.016767,0.809247,1.39E-09,0.778191,1.22E-08,0.591951
gene_effect_CENPE,avg_transfer_gscore,0.11514,0.015939,0.794611,1.40E-05,0.784164,2.72E-05,0.579315
gene_effect_ABR,avg_transfer_gscore,0.099264,0.01165,0.680459,2.94E-02,0.688201,1.21E-02,0.469191
gene_effect_MIPEP,avg_transfer_gscore,0.171285,0.032956,0.720013,3.23E-04,0.70785,1.22E-03,0.4453
gene_effect_SSH1,avg_transfer_gscore,0.102448,0.01297,0.643445,1.87E-02,0.637257,5.26E-02,0.248194
gene_effect_CA7,avg_transfer_gscore,0.103175,0.01237,0.64082,6.11E-02,0.644313,6.50E-02,0.400526
gene_effect_ENKD1,avg_transfer_gscore,0.105687,0.012394,0.639768,1.78E-01,0.612365,1.79E-01,0.380982
gene_effect_HMBS,avg_transfer_gscore,0.123707,0.02015,0.740927,2.17E-03,0.759077,6.59E-04,0.559236
gene_effect_SRCIN1,avg_transfer_gscore,0.080649,0.008546,0.673067,4.63E-02,0.649482,1.46E-02,0.514006
gene_effect_CIART,avg_transfer_gscore,0.099557,0.011634,0.739809,1.60E-03,0.744659,5.61E-04,0.462507
gene_effect_B3GALT1,avg_transfer_gscore,0.095873,0.01015,0.610239,7.17E-02,0.596406,4.43E-02,0.207643
gene_effect_DUSP7,avg_transfer_gscore,0.107057,0.012651,0.646803,6.83E-02,0.644083,1.76E-02,0.197218
gene_effect_PINLYP,avg_transfer_gscore,0.082793,0.008097,0.686674,4.39E-02,0.685455,7.24E-02,0.479375
gene_effect_CYP2W1,avg_transfer_gscore,0.082282,0.009105,0.791089,3.12E-05,0.779084,3.16E-05,0.535794
gene_effect_PLXDC1,avg_transfer_gscore,0.097939,0.011069,0.6398,8.04E-02,0.597498,7.84E-02,0.326295
gene_effect_BARX1,avg_transfer_gscore,0.097188,0.011736,0.661967,1.06E-01,0.642407,7.25E-02,0.283462
gene_effect_BTLA,avg_transfer_gscore,0.082028,0.008184,0.682354,1.83E-01,0.657522,1.50E-01,0.362215
gene_effect_ARSE,avg_transfer_gscore,0.08892,0.010106,0.666844,1.89E-01,0.663162,1.27E-01,0.318745
gene_effect_CCRL2,avg_transfer_gscore,0.101614,0.011871,0.63864,3.35E-02,0.623012,1.52E-01,0.192892
gene_effect_SMARCD2,avg_transfer_gscore,0.106076,0.014502,0.758268,2.07E-05,0.683283,1.15E-02,0.573541
gene_effect_TSR2,avg_transfer_gscore,0.120758,0.017571,0.764866,2.72E-05,0.742966,6.39E-06,0.475866
gene_effect_OR51L1,avg_transfer_gscore,0.058811,0.004083,0.600382,3.48E-02,0.569205,1.21E-02,0.379177
gene_effect_ZNF644,avg_transfer_gscore,0.114067,0.013995,0.72885,1.86E-02,0.677866,1.76E-01,0.429868
gene_effect_CD300A,avg_transfer_gscore,0.072843,0.006671,0.713395,1.39E-01,0.700271,1.21E-01,0.425384
gene_effect_MTMR11,avg_transfer_gscore,0.092144,0.009541,0.696111,1.23E-02,0.677713,1.06E-02,0.35555
gene_effect_CALML3,avg_transfer_gscore,0.077489,0.007845,0.690245,1.60E-01,0.669858,1.76E-01,0.449534
gene_effect_EDRF1,avg_transfer_gscore,0.090561,0.010922,0.686917,1.97E-01,0.671325,1.80E-01,0.510332
gene_effect_ADM2,avg_transfer_gscore,0.093116,0.011398,0.704356,1.49E-01,0.700257,1.40E-01,0.310312
gene_effect_AFF4,avg_transfer_gscore,0.111934,0.013851,0.688092,1.49E-02,0.67338,4.45E-02,0.426342
gene_effect_RHOT1,avg_transfer_gscore,0.08017,0.007739,0.718923,2.56E-03,0.677833,3.79E-03,0.535105
gene_effect_DERL3,avg_transfer_gscore,0.090913,0.009266,0.652081,1.05E-01,0.647908,8.80E-02,0.330358
gene_effect_KIAA1755,avg_transfer_gscore,0.068773,0.005671,0.704306,6.49E-02,0.692603,1.28E-01,0.476643
gene_effect_SRPX,avg_transfer_gscore,0.111809,0.016914,0.649654,4.30E-02,0.642689,4.90E-02,0.061136
gene_effect_CDYL,avg_transfer_gscore,0.116551,0.017889,0.728117,6.78E-03,0.713559,8.26E-03,0.448374
gene_effect_HTRA3,avg_transfer_gscore,0.08245,0.00802,0.710219,4.21E-02,0.699349,4.42E-02,0.518976
gene_effect_SEMA6C,avg_transfer_gscore,0.085062,0.008242,0.711957,6.79E-03,0.69057,3.02E-03,0.477322
gene_effect_OR51V1,avg_transfer_gscore,0.082099,0.007971,0.699638,3.66E-02,0.679541,4.14E-02,0.490411
gene_effect_GABPA,avg_transfer_gscore,0.122214,0.017851,0.700149,2.95E-03,0.704405,1.23E-03,0.486992
gene_effect_ASB18,avg_transfer_gscore,0.08162,0.007567,0.731336,3.35E-03,0.721882,1.47E-03,0.506814
gene_effect_NLRP12,avg_transfer_gscore,0.058995,0.004412,0.729329,9.81E-02,0.695584,1.52E-01,0.523345
gene_effect_ALG14,avg_transfer_gscore,0.089885,0.010254,0.728503,3.09E-03,0.707347,2.12E-02,0.560564
gene_effect_ACMSD,avg_transfer_gscore,0.081431,0.007514,0.70419,5.81E-02,0.680831,4.09E-02,0.478515
gene_effect_KLHDC3,avg_transfer_gscore,0.120877,0.016527,0.698329,3.60E-02,0.649577,3.47E-02,0.421571
gene_effect_XAB2,avg_transfer_gscore,0.10771,0.015179,0.79084,1.79E-06,0.755344,1.00E-04,0.558469
gene_effect_BAIAP2L1,avg_transfer_gscore,0.090501,0.010618,0.715452,1.05E-01,0.707571,6.27E-02,0.47238
gene_effect_MMP10,avg_transfer_gscore,0.095967,0.010696,0.701782,1.93E-02,0.696157,2.88E-02,0.441316
gene_effect_ZFAND1,avg_transfer_gscore,0.107425,0.012943,0.652014,9.29E-02,0.662015,1.37E-02,0.306153
gene_effect_AGGF1,avg_transfer_gscore,0.091574,0.011602,0.724355,5.89E-02,0.713668,5.70E-02,0.44955
gene_effect_ANAPC13,avg_transfer_gscore,0.133885,0.021177,0.743862,2.51E-02,0.743713,1.84E-02,0.502373
gene_effect_ITGAD,avg_transfer_gscore,0.067858,0.005374,0.713127,3.62E-05,0.681667,3.51E-04,0.513222
gene_effect_P2RY4,avg_transfer_gscore,0.074748,0.006864,0.709953,2.07E-03,0.677186,2.48E-03,0.413685
gene_effect_GPR141,avg_transfer_gscore,0.087805,0.00885,0.69878,1.09E-01,0.67477,9.29E-02,0.355903
gene_effect_PCDHGB3,avg_transfer_gscore,0.082632,0.008622,0.748464,2.40E-03,0.722008,7.70E-03,0.506489
gene_effect_PER2,avg_transfer_gscore,0.087821,0.010187,0.709058,1.42E-02,0.702293,1.46E-02,0.459841
gene_effect_TFAP2B,avg_transfer_gscore,0.109506,0.014508,0.771921,1.22E-07,0.664596,5.47E-02,0.526319
gene_effect_MTURN,avg_transfer_gscore,0.09564,0.010089,0.615366,1.41E-01,0.591163,1.72E-01,0.233847
gene_effect_PRAMEF10,avg_transfer_gscore,0.097106,0.011877,0.705571,4.71E-02,0.68844,3.34E-02,0.379899
gene_effect_TRIM10,avg_transfer_gscore,0.079515,0.008529,0.694297,8.36E-02,0.683627,9.53E-02,0.399624
gene_effect_WAC,avg_transfer_gscore,0.144845,0.026025,0.699028,2.31E-03,0.690962,2.50E-03,0.478404
gene_effect_PCDHB4,avg_transfer_gscore,0.093549,0.009875,0.669726,8.85E-02,0.666141,4.27E-02,0.385129
gene_effect_NPHP4,avg_transfer_gscore,0.099394,0.011323,0.637613,1.73E-02,0.6197,4.20E-02,0.337264
gene_effect_KDSR,avg_transfer_gscore,0.174996,0.038756,0.756744,8.73E-04,0.759853,2.70E-04,0.550577
gene_effect_TAF3,avg_transfer_gscore,0.153722,0.030429,0.687041,8.57E-02,0.690701,5.98E-02,0.340061
gene_effect_CCNDBP1,avg_transfer_gscore,0.091399,0.010244,0.662197,2.35E-02,0.65989,1.86E-02,0.415688
gene_effect_FBXL15,avg_transfer_gscore,0.090675,0.010272,0.677428,1.35E-01,0.653466,1.81E-01,0.396911
gene_effect_SCAMP3,avg_transfer_gscore,0.09179,0.009867,0.714251,9.32E-02,0.695055,3.49E-02,0.269222
gene_effect_TNRC6B,avg_transfer_gscore,0.11765,0.015619,0.672847,1.04E-01,0.680566,1.51E-01,0.357064
gene_effect_FAM208B,avg_transfer_gscore,0.090964,0.009828,0.769849,2.87E-03,0.774924,1.34E-03,0.569312
gene_effect_PIK3R4,avg_transfer_gscore,0.115577,0.015395,0.706994,1.52E-02,0.68206,2.65E-02,0.525735
gene_effect_XRCC5,avg_transfer_gscore,0.11686,0.016337,0.704758,8.62E-02,0.704696,9.44E-02,0.421539
gene_effect_AKAP14,avg_transfer_gscore,0.083051,0.007597,0.656868,9.31E-02,0.64265,1.75E-01,0.34503
gene_effect_BMX,avg_transfer_gscore,0.074332,0.006451,0.684762,1.09E-01,0.67921,9.05E-02,0.31368
gene_effect_C9orf78,avg_transfer_gscore,0.096951,0.012503,0.778145,1.37E-04,0.751221,5.97E-05,0.523497
gene_effect_POM121L12,avg_transfer_gscore,0.091453,0.009642,0.642839,5.53E-02,0.641376,7.03E-02,0.327936
gene_effect_ZNF660,avg_transfer_gscore,0.076983,0.006521,0.687613,1.73E-02,0.674894,6.00E-03,0.461305
gene_effect_CDA,avg_transfer_gscore,0.07885,0.007667,0.716285,1.32E-01,0.707023,1.15E-01,0.489019
gene_effect_KLHL7,avg_transfer_gscore,0.112183,0.01429,0.692769,1.67E-01,0.666387,1.77E-01,0.442621
gene_effect_NEURL1,avg_transfer_gscore,0.095211,0.010612,0.673574,1.52E-01,0.65431,1.11E-01,0.358271
gene_effect_SH3RF1,avg_transfer_gscore,0.073389,0.006509,0.674279,1.71E-01,0.63896,1.32E-01,0.412841
gene_effect_WARS,avg_transfer_gscore,0.104878,0.014759,0.769076,8.04E-04,0.731279,1.08E-02,0.583363
gene_effect_MRAP,avg_transfer_gscore,0.086984,0.008701,0.645183,2.17E-02,0.636949,3.20E-02,0.40589
gene_effect_PIAS2,avg_transfer_gscore,0.078894,0.007288,0.69786,6.43E-02,0.671756,4.82E-02,0.477559
gene_effect_FAM228A,avg_transfer_gscore,0.0873,0.010445,0.681576,9.19E-02,0.668868,1.30E-01,0.469236
gene_effect_HEG1,avg_transfer_gscore,0.063868,0.004758,0.6145,1.73E-01,0.6033,1.26E-01,0.384526
gene_effect_PNN,avg_transfer_gscore,0.121636,0.016722,0.707521,2.91E-02,0.679843,3.31E-02,0.438835
gene_effect_ZSCAN2,avg_transfer_gscore,0.087849,0.009643,0.655649,1.17E-01,0.663084,1.87E-01,0.360473
gene_effect_GPC2,avg_transfer_gscore,0.084472,0.008844,0.713398,1.70E-01,0.713841,1.55E-01,0.486791
gene_effect_OR5K4,avg_transfer_gscore,0.092673,0.010211,0.672471,1.56E-02,0.645928,2.54E-02,0.294172
gene_effect_ADGRE3,avg_transfer_gscore,0.108371,0.012317,0.699563,1.83E-02,0.653343,7.20E-02,0.360991
gene_effect_BTBD10,avg_transfer_gscore,0.078262,0.00779,0.685142,8.66E-02,0.684399,8.20E-02,0.443972
gene_effect_MXD1,avg_transfer_gscore,0.094347,0.010288,0.729637,5.79E-03,0.733717,4.78E-03,0.501021
gene_effect_LCN1,avg_transfer_gscore,0.10028,0.011977,0.740004,1.40E-02,0.719729,3.24E-02,0.51043
gene_effect_OR7G1,avg_transfer_gscore,0.087487,0.008986,0.721495,3.22E-03,0.695104,1.05E-02,0.524291
gene_effect_CARD8,avg_transfer_gscore,0.06907,0.00595,0.754818,1.88E-02,0.741306,5.04E-02,0.571975
gene_effect_YME1L1,avg_transfer_gscore,0.159898,0.03311,0.726604,4.33E-03,0.703651,3.00E-02,0.461655
gene_effect_TACR1,avg_transfer_gscore,0.080024,0.007876,0.723012,1.37E-01,0.714363,1.19E-01,0.49925
gene_effect_GSTM5,avg_transfer_gscore,0.081879,0.0084,0.762512,8.64E-04,0.736034,4.69E-03,0.542693
gene_effect_CA3,avg_transfer_gscore,0.085744,0.009827,0.64184,1.30E-02,0.671081,1.70E-01,0.352744
gene_effect_ZNF417,avg_transfer_gscore,0.073201,0.006778,0.759242,5.74E-03,0.735147,1.33E-02,0.478993
gene_effect_PROM1,avg_transfer_gscore,0.074002,0.006578,0.66168,3.72E-02,0.643251,1.14E-01,0.412616
gene_effect_SLC2A2,avg_transfer_gscore,0.08367,0.009309,0.641192,3.35E-03,0.619046,2.92E-02,0.429115
gene_effect_MYCBPAP,avg_transfer_gscore,0.07958,0.008208,0.687464,9.62E-02,0.684085,1.31E-01,0.515086
gene_effect_OR8G5,avg_transfer_gscore,0.084389,0.009212,0.6454,5.51E-02,0.65871,9.69E-02,0.275304
gene_effect_TXNDC16,avg_transfer_gscore,0.090529,0.009216,0.664625,6.52E-02,0.651125,2.47E-02,0.300457
gene_effect_ADPGK,avg_transfer_gscore,0.087158,0.009294,0.698446,1.26E-01,0.638435,1.63E-01,0.51326
gene_effect_MARVELD3,avg_transfer_gscore,0.095812,0.01161,0.683609,5.00E-02,0.664417,7.30E-02,0.319067
gene_effect_POLL,avg_transfer_gscore,0.082018,0.008082,0.641872,2.60E-02,0.633546,7.86E-02,0.43367
gene_effect_GFM1,avg_transfer_gscore,0.119321,0.016885,0.787934,1.57E-06,0.769275,2.24E-05,0.58566
gene_effect_GRK7,avg_transfer_gscore,0.101808,0.011714,0.581049,1.29E-01,0.563352,1.11E-01,0.29055
gene_effect_KIF21A,avg_transfer_gscore,0.087987,0.009843,0.663366,1.53E-01,0.635915,1.44E-01,0.446719
gene_effect_G0S2,avg_transfer_gscore,0.096975,0.011701,0.713536,1.04E-02,0.701734,1.02E-03,0.283052
gene_effect_METRN,avg_transfer_gscore,0.077852,0.007625,0.717537,5.27E-02,0.708308,3.92E-02,0.524989
gene_effect_MICAL3,avg_transfer_gscore,0.067961,0.00594,0.664863,1.06E-01,0.666259,1.18E-01,0.481597
gene_effect_DEFB123,avg_transfer_gscore,0.077391,0.00713,0.64636,6.03E-02,0.655082,1.58E-01,0.373631
gene_effect_KAT5,avg_transfer_gscore,0.113862,0.01499,0.695798,1.26E-01,0.689849,8.52E-02,0.474373
gene_effect_CRISPLD1,avg_transfer_gscore,0.07437,0.006583,0.719752,2.31E-02,0.692322,3.89E-02,0.44099
gene_effect_PRKCZ,avg_transfer_gscore,0.093906,0.011308,0.686846,6.73E-02,0.680375,1.20E-01,0.486633
gene_effect_SPEG,avg_transfer_gscore,0.091221,0.009525,0.623773,3.62E-02,0.623917,7.09E-02,0.386076
gene_effect_HP,avg_transfer_gscore,0.082988,0.008209,0.703566,6.77E-02,0.726264,2.22E-02,0.408064
gene_effect_PIGK,avg_transfer_gscore,0.082974,0.008276,0.674209,8.28E-02,0.656391,7.41E-02,0.385578
gene_effect_ULK1,avg_transfer_gscore,0.100803,0.013182,0.770506,2.17E-05,0.756781,1.24E-06,0.506159
gene_effect_OR4P4,avg_transfer_gscore,0.090984,0.009595,0.698721,1.73E-02,0.693269,1.22E-02,0.474876
gene_effect_SOCS7,avg_transfer_gscore,0.082898,0.008728,0.668763,7.26E-02,0.647735,1.02E-01,0.481399
gene_effect_MEIOC,avg_transfer_gscore,0.087107,0.008619,0.736343,1.38E-02,0.703065,3.70E-02,0.450696
gene_effect_BTBD6,avg_transfer_gscore,0.09037,0.009935,0.637044,9.35E-02,0.636834,1.46E-01,0.373131
gene_effect_OCA2,avg_transfer_gscore,0.08131,0.008087,0.706169,3.79E-02,0.67856,6.09E-02,0.46345
gene_effect_RUSC1,avg_transfer_gscore,0.096751,0.010417,0.658237,4.39E-03,0.623552,9.53E-03,0.401692
gene_effect_NOTCH3,avg_transfer_gscore,0.093438,0.011333,0.69749,1.85E-01,0.681263,1.51E-01,0.360659
gene_effect_NOP14,avg_transfer_gscore,0.102182,0.013082,0.717527,7.33E-02,0.691876,1.14E-01,0.484801
gene_effect_SIM1,avg_transfer_gscore,0.082682,0.007763,0.582568,1.18E-03,0.5601,5.95E-04,0.364987
gene_effect_MBNL3,avg_transfer_gscore,0.087501,0.009217,0.686942,7.75E-02,0.672868,1.40E-01,0.493509
gene_effect_RNF165,avg_transfer_gscore,0.088094,0.009577,0.663135,1.21E-01,0.632417,1.99E-01,0.398065
gene_effect_ZNF195,avg_transfer_gscore,0.083352,0.007904,0.746701,6.57E-04,0.71938,4.57E-03,0.502002
gene_effect_OSBPL1A,avg_transfer_gscore,0.074605,0.006808,0.727297,2.80E-02,0.708833,7.88E-03,0.475205
gene_effect_CTXN2,avg_transfer_gscore,0.076968,0.007433,0.673622,2.00E-01,0.650548,1.97E-01,0.453695
gene_effect_GOT1L1,avg_transfer_gscore,0.099515,0.011172,0.638052,6.37E-02,0.597485,5.89E-02,0.29734
gene_effect_INSL6,avg_transfer_gscore,0.076615,0.007422,0.637443,1.14E-01,0.593084,5.49E-02,0.479153
gene_effect_RANBP10,avg_transfer_gscore,0.090398,0.009674,0.75827,4.33E-04,0.701609,3.36E-02,0.475595
gene_effect_CFAP157,avg_transfer_gscore,0.088835,0.008744,0.660562,7.70E-02,0.649401,3.94E-02,0.415834
gene_effect_LYSMD3,avg_transfer_gscore,0.071869,0.006101,0.703422,2.32E-03,0.68967,2.34E-03,0.511166
gene_effect_C5orf24,avg_transfer_gscore,0.075275,0.006538,0.74321,9.00E-03,0.726495,1.36E-02,0.470838
gene_effect_UNG,avg_transfer_gscore,0.07921,0.007791,0.717221,1.45E-02,0.689918,2.73E-03,0.551215
gene_effect_PTH,avg_transfer_gscore,0.076841,0.007106,0.693461,1.04E-01,0.698349,3.08E-02,0.397009
gene_effect_CELF5,avg_transfer_gscore,0.084097,0.009187,0.669845,1.96E-01,0.638573,1.98E-01,0.358593
gene_effect_TMEM68,avg_transfer_gscore,0.083954,0.008107,0.710064,3.89E-02,0.707821,8.34E-03,0.385936
gene_effect_RASSF7,avg_transfer_gscore,0.103483,0.012204,0.706535,1.61E-02,0.731287,9.30E-04,0.385229
gene_effect_B4GALT1,avg_transfer_gscore,0.111421,0.013764,0.653686,5.55E-02,0.665098,1.74E-01,0.349609
gene_effect_ACER1,avg_transfer_gscore,0.073671,0.006494,0.678065,6.46E-03,0.664058,5.33E-03,0.409057
gene_effect_RAPGEF5,avg_transfer_gscore,0.078218,0.006601,0.67899,8.03E-03,0.675901,3.85E-03,0.318605
gene_effect_MEGF11,avg_transfer_gscore,0.083991,0.008574,0.649129,3.36E-02,0.634833,1.01E-02,0.327134
gene_effect_GBP5,avg_transfer_gscore,0.067432,0.00543,0.711246,1.10E-01,0.697387,5.38E-02,0.470735
gene_effect_KRT6C,avg_transfer_gscore,0.083366,0.009165,0.667811,9.64E-02,0.646158,9.09E-02,0.43314
gene_effect_RALY,avg_transfer_gscore,0.112638,0.014776,0.609118,7.74E-02,0.623058,2.84E-02,0.368753
gene_effect_DSCAM,avg_transfer_gscore,0.094085,0.010706,0.655631,1.13E-01,0.647369,5.34E-02,0.325426
gene_effect_GZMK,avg_transfer_gscore,0.07678,0.007237,0.714662,1.23E-01,0.703097,1.03E-01,0.358041
gene_effect_UFC1,avg_transfer_gscore,0.125433,0.018718,0.740087,9.23E-04,0.738124,7.20E-04,0.517504
gene_effect_NXF2,avg_transfer_gscore,0.076004,0.007217,0.668369,1.91E-01,0.65602,1.53E-01,0.458157
gene_effect_FUZ,avg_transfer_gscore,0.089595,0.009571,0.702488,4.78E-02,0.675464,7.04E-02,0.466079
gene_effect_LIG3,avg_transfer_gscore,0.086831,0.009665,0.772583,5.91E-04,0.772952,2.77E-04,0.524958
gene_effect_TPGS1,avg_transfer_gscore,0.091202,0.009961,0.685679,1.20E-02,0.653711,1.83E-02,0.452114
gene_effect_LYN,avg_transfer_gscore,0.092695,0.010575,0.712906,2.51E-03,0.674506,7.37E-03,0.365887
gene_effect_ZMYND11,avg_transfer_gscore,0.10941,0.013861,0.673993,3.15E-02,0.635995,2.26E-02,0.444246
gene_effect_VTCN1,avg_transfer_gscore,0.106725,0.012405,0.623124,1.19E-01,0.620783,1.58E-01,0.200489
gene_effect_NDRG2,avg_transfer_gscore,0.099455,0.010826,0.674952,1.48E-02,0.651293,1.84E-02,0.356309
gene_effect_DLX3,avg_transfer_gscore,0.096909,0.011496,0.651093,8.90E-02,0.644924,5.99E-02,0.420892
gene_effect_TBP,avg_transfer_gscore,0.117375,0.01591,0.755702,1.24E-03,0.726762,1.11E-02,0.552364
gene_effect_OR2B2,avg_transfer_gscore,0.092475,0.010963,0.688591,1.06E-02,0.684481,4.26E-03,0.388548
gene_effect_C14orf93,avg_transfer_gscore,0.091979,0.009445,0.694314,6.28E-02,0.687638,1.85E-02,0.407702
gene_effect_NEXMIF,avg_transfer_gscore,0.090721,0.009876,0.674438,1.51E-01,0.62869,1.40E-01,0.421274
gene_effect_CPN2,avg_transfer_gscore,0.094615,0.010452,0.673974,1.17E-01,0.661509,4.97E-02,0.450947
gene_effect_CXCL6,avg_transfer_gscore,0.101685,0.01266,0.649757,1.78E-01,0.635129,6.73E-02,0.404708
gene_effect_SLC25A2,avg_transfer_gscore,0.077651,0.007235,0.668837,1.72E-01,0.656545,1.57E-01,0.444404
gene_effect_OR6N1,avg_transfer_gscore,0.086109,0.008444,0.646547,1.91E-01,0.578444,6.00E-02,0.305315
